id,title,author,rating,reviews_count,genre,asin,ISBN10,image_url,url,,,,,,,,,,,,,,,,,,,,,,,
1309,"The Four Agreements: A Practical Guide to Personal Freedom, A Toltec Wisdom Book",Don Miguel RuizJanet Mills,4.7 out of 5 stars,69648,"[""Books"",""Politics & Social Sciences"",""Social Sciences""]",1878424505,1878424505,"https://images-na.ssl-images-amazon.com/images/I/51MHHT608ML._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1878424505,,,,,,,,,,,,,,,,,,,,,,,
1310,48 Laws of Power Robert and Joost Elffers Greene: Lined Hardcover 8.5 x 11 110 Pages,Robert Greene,4.7 out of 5 stars,33382,"[""Books"",""Politics & Social Sciences"",""Politics & Government""]",1804220256,1804220256,"https://images-na.ssl-images-amazon.com/images/I/21p0OoYImGL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/1804220256,,,,,,,,,,,,,,,,,,,,,,,
1311,Start with Why: How Great Leaders Inspire Everyone to Take Action,Simon Sinek,4.6 out of 5 stars,19330,"[""Books"",""Christian Books & Bibles"",""Churches & Church Leadership""]",1804220302,1804220302,"https://images-na.ssl-images-amazon.com/images/I/417cWp8jNkL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1804220302,,,,,,,,,,,,,,,,,,,,,,,
1312,How to Win Friends and Influence People,Dale Carnegie,4.7 out of 5 stars,52216,"[""Books"",""Education & Teaching"",""Schools & Teaching""]",1804220566,1804220566,"https://images-na.ssl-images-amazon.com/images/I/41ULUN++LUL._SX258_BO1,204,203,200_.jpg",https://www.amazon.com/dp/1804220566,,,,,,,,,,,,,,,,,,,,,,,
1313,How to Win Friends and Influence People,Dale Carnegie,4.7 out of 5 stars,52216,"[""Books"",""Education & Teaching"",""Schools & Teaching""]",1804220574,1804220574,"https://images-na.ssl-images-amazon.com/images/I/41AkFbScByL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1804220574,,,,,,,,,,,,,,,,,,,,,,,
1314,In Five Years,Rebecca Serle,4.4 out of 5 stars,23125,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",1804224928,1804224928,"https://images-na.ssl-images-amazon.com/images/I/41EmnYItucL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1804224928,,,,,,,,,,,,,,,,,,,,,,,
1315,Peril,Bob Woodward,4.5 out of 5 stars,12659,"[""Books"",""Politics & Social Sciences"",""Politics & Government""]",1804229393,1804229393,"https://images-na.ssl-images-amazon.com/images/I/41WvdjjS9PL._SX218_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/1804229393,,,,,,,,,,,,,,,,,,,,,,,
1316,Women Who Run With The Wolves: Contacting the Power of the Wild Woman (Classic Edition),Clarissa Pinkola Estes,4.7 out of 5 stars,10746,"[""Books"",""Health, Fitness & Dieting"",""Psychology & Counseling""]",1846041090,9.78185E+12,"https://images-na.ssl-images-amazon.com/images/I/41zTntB80tL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1846041090,,,,,,,,,,,,,,,,,,,,,,,
1317,Man's Search For Meaning: Classic Editions,Viktor E Frankl,4.7 out of 5 stars,38021,"[""Books"",""History"",""World""]",1846046386,1846046386,"https://images-na.ssl-images-amazon.com/images/I/31chQ9vW-vL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/1846046386,,,,,,,,,,,,,,,,,,,,,,,
1318,Never Split the Difference: Negotiating as if Your Life Depended on It,by Never Split the Difference: Negotiating as if Your Life Depended on It (Author),4.8 out of 5 stars,21322,"[""Books"",""Business & Money"",""Management & Leadership""]",1847941494,1847941494,"https://images-na.ssl-images-amazon.com/images/I/51jLNhGsl-L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1847941494,,,,,,,,,,,,,,,,,,,,,,,
1319,Atomic Habits,by James Clear (Author),4.7 out of 5 stars,16127,"[""Books"",""Self-Help"",""Personal Transformation""]",1847941834,1847941834,"https://images-na.ssl-images-amazon.com/images/I/51-nXsSRfZL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1847941834,,,,,,,,,,,,,,,,,,,,,,,
1320,One Thing,Gary Keller,4.7 out of 5 stars,10391,"[""Books"",""Business & Money"",""Job Hunting & Careers""]",1848549253,1848549253,"https://images-na.ssl-images-amazon.com/images/I/41H+OinaW7L._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/1848549253,,,,,,,,,,,,,,,,,,,,,,,
1321,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,4.7 out of 5 stars,15720,"[""Books"",""Science & Math"",""Chemistry""]",1848549563,1848549563,"https://images-na.ssl-images-amazon.com/images/I/41zxKkcE2KL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/1848549563,,,,,,,,,,,,,,,,,,,,,,,
1322,The ONE Thing: The Surprisingly Simple Truth About Extraordinary Results,Gary KellerJay Papasan,4.7 out of 5 stars,10391,"[""Books"",""Business & Money"",""Job Hunting & Careers""]",1885167776,9.78189E+12,"https://images-na.ssl-images-amazon.com/images/I/31emFJveEWL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1885167776,,,,,,,,,,,,,,,,,,,,,,,
1323,The Picture of Dorian Gray (Norilana Books Classics),Oscar Wilde,4.5 out of 5 stars,10147,"[""Books"",""LGBTQ+ Books"",""Literature & Fiction""]",1934169544,1934169544,"https://images-na.ssl-images-amazon.com/images/I/51L70qxLAHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1934169544,,,,,,,,,,,,,,,,,,,,,,,
1324,Jane Eyre (Chiltern Classic),by Charlotte Brontë (Author),4.6 out of 5 stars,14852,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]",1912714019,1912714019,"https://images-na.ssl-images-amazon.com/images/I/51mwDbphz0L._SX218_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/1912714019,,,,,,,,,,,,,,,,,,,,,,,
1325,Pride and Prejudice (Chiltern Classic),Jane Austen,4.6 out of 5 stars,24978,"[""Books"",""Crafts, Hobbies & Home"",""Antiques & Collectibles""]",1912714035,1912714035,"https://images-na.ssl-images-amazon.com/images/I/51mNURvvJbL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1912714035,,,,,,,,,,,,,,,,,,,,,,,
1326,Wuthering Heights (Chiltern Classic),by Emily Bronte (Author),4.6 out of 5 stars,13451,"[""Books"",""Crafts, Hobbies & Home"",""Antiques & Collectibles""]",1912714078,1912714078,"https://images-na.ssl-images-amazon.com/images/I/51TqogihXVL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1912714078,,,,,,,,,,,,,,,,,,,,,,,
1327,Frankenstein (Chiltern Classic),by Mary Shelley (Author),4.6 out of 5 stars,11198,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",1912714329,1912714329,"https://images-na.ssl-images-amazon.com/images/I/618niLX+hwL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/1912714329,,,,,,,,,,,,,,,,,,,,,,,
1328,A Christmas Carol (Chiltern Classic),Charles Dickens,4.7 out of 5 stars,12865,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",1912714701,1912714701,"https://images-na.ssl-images-amazon.com/images/I/51+fQsf9+LL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/1912714701,,,,,,,,,,,,,,,,,,,,,,,
1329,The Secret Garden (Chiltern Classic),Frances Hodgson Burnett,4.7 out of 5 stars,10041,"[""Books"",""Crafts, Hobbies & Home"",""Antiques & Collectibles""]",1912714949,1912714949,"https://images-na.ssl-images-amazon.com/images/I/512o6QnwztS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1912714949,,,,,,,,,,,,,,,,,,,,,,,
1330,The Perfect Marriage: a completely gripping psychological suspense,Jeneva Rose,4.5 out of 5 stars,11504,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",1913419657,1913419657,"https://images-na.ssl-images-amazon.com/images/I/41cVi5yREFL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1913419657,,,,,,,,,,,,,,,,,,,,,,,
1331,Guinness World Records 2021,Guinness World Records,4.8 out of 5 stars,16119,"[""Books"",""Humor & Entertainment"",""Trivia & Fun Facts""]",1913484009,1913484009,"https://images-na.ssl-images-amazon.com/images/I/61ZuAUgc01L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1913484009,,,,,,,,,,,,,,,,,,,,,,,
1332,The Master Guide to Drawing Anime: How to Draw Original Characters from Simple Templates (Volume 1),Christopher Hart,4.7 out of 5 stars,10357,"[""Books"",""Teen & Young Adult"",""Art, Music & Photography""]",1936096862,1936096862,"https://images-na.ssl-images-amazon.com/images/I/61xiax389cL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1936096862,,,,,,,,,,,,,,,,,,,,,,,
1333,The Picture of Dorian Gray,Oscar Wilde,4.5 out of 5 stars,10147,"[""Books"",""LGBTQ+ Books"",""Literature & Fiction""]",1936594390,1936594390,"https://images-na.ssl-images-amazon.com/images/I/51P-MXQcxtL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1936594390,,,,,,,,,,,,,,,,,,,,,,,
1334,A Christmas Carol: With Original Illustrations In Full Color,Charles Dickens,4.7 out of 5 stars,12865,"[""Books"",""Christian Books & Bibles"",""Literature & Fiction""]",1936830884,1936830884,"https://images-na.ssl-images-amazon.com/images/I/51WOkjs7DjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1936830884,,,,,,,,,,,,,,,,,,,,,,,
1335,The War of Art: Break Through the Blocks and Win Your Inner Creative Battles,Steven Pressfield,4.6 out of 5 stars,11425,"[""Books"",""Health, Fitness & Dieting"",""Psychology & Counseling""]",1936891026,1936891026,"https://images-na.ssl-images-amazon.com/images/I/41WTatssdDL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1936891026,,,,,,,,,,,,,,,,,,,,,,,
1336,Bigger Leaner Stronger: The Simple Science of Building the Ultimate Male Body,Michael Matthews,4.6 out of 5 stars,10392,"[""Books"",""Health, Fitness & Dieting"",""Exercise & Fitness""]",1938895274,1938895274,"https://images-na.ssl-images-amazon.com/images/I/51fDJ4Hq54L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1938895274,,,,,,,,,,,,,,,,,,,,,,,
1337,Bigger Leaner Stronger: The Simple Science of Building the Ultimate Male Body,Michael Matthews,4.6 out of 5 stars,10392,"[""Books"",""Health, Fitness & Dieting"",""Exercise & Fitness""]",1938895304,1938895304,"https://images-na.ssl-images-amazon.com/images/I/51w+8T3bnqL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/1938895304,,,,,,,,,,,,,,,,,,,,,,,
1338,Richest Man in Babylon - Original Edition,George S. Clason,4.7 out of 5 stars,21870,"[""Books"",""Business & Money"",""Business Culture""]",1939438551,1939438551,"https://images-na.ssl-images-amazon.com/images/I/519ID7Tn+0L._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/1939438551,,,,,,,,,,,,,,,,,,,,,,,
1339,"Wuthering Heights Emily Bronte Classic Novel (Love, Loss and Vengeance, Required Literature), Ribbon Page Marker, Perfect for Gifting","by Emily Bronte (Author), Paper Mill Press (Author)",4.6 out of 5 stars,13451,"[""Books"",""Literature & Fiction"",""Dramas & Plays""]",1926444256,1926444256,"https://images-na.ssl-images-amazon.com/images/I/41PDzzWyzbL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1926444256,,,,,,,,,,,,,,,,,,,,,,,
1340,"I Wrote a Book About You — A fun, fill-in-the-blank book.",M.H. Clark,4.7 out of 5 stars,11854,"[""Books"",""Self-Help"",""Relationships""]",1943200106,1943200106,"https://images-na.ssl-images-amazon.com/images/I/41cLoyNtOpL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1943200106,,,,,,,,,,,,,,,,,,,,,,,
1341,Diary of a Minecraft Zombie Book 1: A Scare of a Dare,Zack Zombie,4.7 out of 5 stars,10062,"[""Books"",""Children's Books"",""Science Fiction & Fantasy""]",1943330085,1943330085,"https://images-na.ssl-images-amazon.com/images/I/41ddF-6+ZyL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/1943330085,,,,,,,,,,,,,,,,,,,,,,,
1342,Diary of a Minecraft Zombie Book 1: A Scare of a Dare,Zack Zombie,4.7 out of 5 stars,10062,"[""Books"",""Children's Books"",""Computers & Technology""]",1943330123,1943330123,"https://images-na.ssl-images-amazon.com/images/I/51KbPumO8cL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1943330123,,,,,,,,,,,,,,,,,,,,,,,
1343,"The Easy 5-Ingredient Ketogenic Diet Cookbook: Low-Carb, High-Fat Recipes for Busy People on the Keto Diet",Jen Fisch,4.4 out of 5 stars,13765,"[""Books"",""Cookbooks, Food & Wine"",""Regional & International""]",1939754445,1939754445,"https://images-na.ssl-images-amazon.com/images/I/51CpRCZtKAL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1939754445,,,,,,,,,,,,,,,,,,,,,,,
1344,Awesome Science Experiments for Kids: 100+ Fun STEM / STEAM Projects and Why They Work (Awesome STEAM Activities for Kids),Crystal Chatterton,4.7 out of 5 stars,12531,"[""Books"",""Children's Books"",""Science, Nature & How It Works""]",1939754666,9.78194E+12,"https://images-na.ssl-images-amazon.com/images/I/51szc6lhnFL._SX218_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/1939754666,,,,,,,,,,,,,,,,,,,,,,,
1345,"My First Toddler Coloring Book: Fun with Numbers, Letters, Shapes, Colors, and Animals! (Kids coloring activity books)",by Tanya Emelyanova (Illustrator),4.8 out of 5 stars,15197,"[""Books"",""Children's Books"",""Activities, Crafts & Games""]",1939754984,1939754984,"https://images-na.ssl-images-amazon.com/images/I/619ob0qeZwL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1939754984,,,,,,,,,,,,,,,,,,,,,,,
1346,"The Big Book of Organic Baby Food: Baby Purées, Finger Foods, and Toddler Meals For Every Stage (Organic Foods for Baby and Toddler)",Stephanie Middleberg MS RD CDN,4.7 out of 5 stars,10104,"[""Books"",""Cookbooks, Food & Wine"",""Cooking by Ingredient""]",1943451524,1943451524,"https://images-na.ssl-images-amazon.com/images/I/61WLFZXqf9L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1943451524,,,,,,,,,,,,,,,,,,,,,,,
1347,Adult Coloring Book: Stress Relieving Animal Designs,MantraCraft,4.6 out of 5 stars,13531,"[""Books"",""Arts & Photography"",""Graphic Design""]",1945710799,1945710799,"https://images-na.ssl-images-amazon.com/images/I/51txlIc0l+S._SX258_BO1,204,203,200_.jpg",https://www.amazon.com/dp/1945710799,,,,,,,,,,,,,,,,,,,,,,,
1348,"The Atlantis Gene: A Thriller (The Origin Mystery, Book 1)",A.G. Riddle,4.1 out of 5 stars,23342,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",1940026016,1940026016,"https://images-na.ssl-images-amazon.com/images/I/51azC3T34NL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/1940026016,,,,,,,,,,,,,,,,,,,,,,,
1349,"The Atlantis Plague: A Thriller (The Origin Mystery, Book 2)",A.G. Riddle,4.4 out of 5 stars,10215,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",1940026032,1940026032,"https://images-na.ssl-images-amazon.com/images/I/41wjlC2eX7L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1940026032,,,,,,,,,,,,,,,,,,,,,,,
1350,Craving (1) (Steel Brothers Saga),Helen Hardt,4.3 out of 5 stars,24712,"[""Books"",""Literature & Fiction"",""Erotica""]",1943893179,9.78194E+12,"https://images-na.ssl-images-amazon.com/images/I/41GrzFB-NAL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1943893179,,,,,,,,,,,,,,,,,,,,,,,
1351,"The Complete Mediterranean Cookbook Gift Edition: 500 Vibrant, Kitchen-Tested Recipes for Living and Eating Well Every Day",America's Test Kitchen,4.5 out of 5 stars,12845,"[""Books"",""Cookbooks, Food & Wine"",""Regional & International""]",1948703947,1948703947,"https://images-na.ssl-images-amazon.com/images/I/51RHYgFlkeL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1948703947,,,,,,,,,,,,,,,,,,,,,,,
1352,"The Complete Mediterranean Cookbook: 500 Vibrant, Kitchen-Tested Recipes for Living and Eating Well Every Day (The Complete ATK Cookbook Series)",America's Test Kitchen,4.5 out of 5 stars,12845,"[""Books"",""Cookbooks, Food & Wine"",""Regional & International""]",1940352649,1940352649,"https://images-na.ssl-images-amazon.com/images/I/61KArZmlymL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1940352649,,,,,,,,,,,,,,,,,,,,,,,
1353,"Prayer Journal for Women: 52 Week Scripture, Devotional & Guided Prayer Journal",Shannon Roberts,4.8 out of 5 stars,36756,"[""Books"",""Religion & Spirituality"",""Worship & Devotion""]",1941325823,1941325823,"https://images-na.ssl-images-amazon.com/images/I/614GsJDx3rL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1941325823,,,,,,,,,,,,,,,,,,,,,,,
1354,50 Shades Of Bullsh*t,"by Adult Coloring Books (Author), Swear Word Coloring Book (Author), Adult Colouring Books (Author) & 0 more",4.6 out of 5 stars,13420,"[""Books"",""Crafts, Hobbies & Home"",""Crafts & Hobbies""]",1945260793,1945260793,"https://images-na.ssl-images-amazon.com/images/I/21lKej5zQCL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1945260793,,,,,,,,,,,,,,,,,,,,,,,
1355,Untamed,Glennon Doyle,4.6 out of 5 stars,56480,"[""Books"",""Christian Books & Bibles"",""Christian Living""]",1984801252,1984801252,"https://images-na.ssl-images-amazon.com/images/I/51mwvkRIYgL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1984801252,,,,,,,,,,,,,,,,,,,,,,,
1356,From Blood and Ash (Blood And Ash Series),Jennifer L. Armentrout,4.7 out of 5 stars,29970,"[""Books"",""Science Fiction & Fantasy"",""Fantasy""]",1952457009,1952457009,"https://images-na.ssl-images-amazon.com/images/I/517Tf2zA+QL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/1952457009,,,,,,,,,,,,,,,,,,,,,,,
1357,A Kingdom of Flesh and Fire: A Blood and Ash Novel (Blood And Ash Series),Jennifer L. Armentrout,4.8 out of 5 stars,27504,"[""Books"",""Romance"",""Paranormal""]",1952457114,1952457114,"https://images-na.ssl-images-amazon.com/images/I/51sA-FQmoYL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1952457114,,,,,,,,,,,,,,,,,,,,,,,
1358,The Missing Sister,Lucinda Riley,4.5 out of 5 stars,11718,"[""Books"",""Romance"",""Historical""]",1952457238,1952457238,"https://images-na.ssl-images-amazon.com/images/I/51QrkBf1xjS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1952457238,,,,,,,,,,,,,,,,,,,,,,,
1359,The Crown of Gilded Bones (Blood And Ash Series),Jennifer L. Armentrout,4.6 out of 5 stars,21807,"[""Books"",""Romance"",""Paranormal""]",1952457254,1952457254,"https://images-na.ssl-images-amazon.com/images/I/513HOtc0W5L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1952457254,,,,,,,,,,,,,,,,,,,,,,,
1360,Beach Read,Emily Henry,4.4 out of 5 stars,21619,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",1984806734,1984806734,"https://images-na.ssl-images-amazon.com/images/I/41szdIaNv9L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1984806734,,,,,,,,,,,,,,,,,,,,,,,
1361,People We Meet on Vacation,Emily Henry,4.3 out of 5 stars,22813,"[""Books"",""Literature & Fiction"",""Women's Fiction""]",1984806750,1984806750,"https://images-na.ssl-images-amazon.com/images/I/41bUd1dC+VL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/1984806750,,,,,,,,,,,,,,,,,,,,,,,
1362,"101 So Bad, They're Good Dad Jokes",Elias Hill,4.4 out of 5 stars,11288,"[""Books"",""Humor & Entertainment"",""Humor""]",1973749122,1973749122,"https://images-na.ssl-images-amazon.com/images/I/51xmd4EjYUL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/1973749122,,,,,,,,,,,,,,,,,,,,,,,
1363,Lettering and Modern Calligraphy: A Beginner's Guide: Learn Hand Lettering and Brush Lettering,Paper Peony Press,4.5 out of 5 stars,17863,"[""Books"",""Arts & Photography"",""Graphic Design""]",1948209004,1948209004,"https://images-na.ssl-images-amazon.com/images/I/51zG2Nr0BkL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1948209004,,,,,,,,,,,,,,,,,,,,,,,
1364,"Number Tracing Book for Preschoolers and Kids Ages 3-5: Trace Numbers Practice Workbook for Pre K, Kindergarten and Kids Ages 3-5 (Math Activity Book)",Modern Kid Press,4.8 out of 5 stars,12104,"[""Books"",""Children's Books"",""Education & Reference""]",1948209152,1948209152,"https://images-na.ssl-images-amazon.com/images/I/51FETYV4H9L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1948209152,,,,,,,,,,,,,,,,,,,,,,,
1365,"Learn to Read: A Magical Sight Words and Phonics Activity Workbook for Beginning Readers Ages 5-7: Reading Made Easy | Preschool, Kindergarten and 1st Grade",Modern Kid Press,4.7 out of 5 stars,13750,"[""Books"",""Children's Books"",""Literature & Fiction""]",1948209543,1948209543,"https://images-na.ssl-images-amazon.com/images/I/51iplIHrovL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1948209543,,,,,,,,,,,,,,,,,,,,,,,
1366,The 3 Minute Gratitude Journal for Kids: A Journal to Teach Children to Practice Gratitude and Mindfulness,by Modern Kid Press (Author),4.7 out of 5 stars,10206,"[""Books"",""Children's Books"",""Arts, Music & Photography""]",194820956X,194820956X,"https://images-na.ssl-images-amazon.com/images/I/51gvygx-kQL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/194820956X,,,,,,,,,,,,,,,,,,,,,,,
